Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.03639388084411621, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.02239680290222168, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.03469491004943848, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 0.06180596351623535, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.09579896926879883, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 0.1274409294128418, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.1838080883026123, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.24942493438720703, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 0.3663649559020996, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 0.4269390106201172, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.606827974319458, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.6941461563110352, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 0.9737951755523682, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 1.2057240009307861, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 1.3469603061676025, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 1.573256015777588, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 1.9285998344421387, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 2.334705114364624, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 2.7161240577697754, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 3.2308337688446045, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 3.6240622997283936, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 4.212273836135864, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 4.933949947357178, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 5.695694208145142, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 6.520808935165405, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 7.405115842819214, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 7.99009895324707, NFound: 10, Coef: 10
Round: 28, Attack Type: NS Attack, Error: 0, Time: 8.725525140762329, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 9.786229848861694, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 10.725883960723877, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 12.500176191329956, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 13.865841150283813, NFound: 10, Coef: 10
Round: 33, Attack Type: NS Attack, Error: 0, Time: 14.595994234085083, NFound: 10, Coef: 10
Round: 34, Attack Type: NS Attack, Error: 0, Time: 16.03619122505188, NFound: 10, Coef: 10
Round: 35, Attack Type: NS Attack, Error: 0, Time: 17.404755115509033, NFound: 10, Coef: 10
Round: 36, Attack Type: NS Attack, Error: 0, Time: 19.201756715774536, NFound: 10, Coef: 10
Round: 37, Attack Type: NS Attack, Error: 0, Time: 20.26311182975769, NFound: 10, Coef: 10
Round: 38, Attack Type: NS Attack, Error: 0, Time: 22.194453954696655, NFound: 10, Coef: 10
Round: 39, Attack Type: NS Attack, Error: 0, Time: 24.04276204109192, NFound: 10, Coef: 10
Round: 40, Attack Type: NS Attack, Error: 0, Time: 26.15118408203125, NFound: 10, Coef: 10
Round: 41, Attack Type: NS Attack, Error: 0, Time: 28.953273057937622, NFound: 10, Coef: 10
Round: 42, Attack Type: NS Attack, Error: 0, Time: 31.100929975509644, NFound: 10, Coef: 10
Round: 43, Attack Type: NS Attack, Error: 0, Time: 31.787918090820312, NFound: 10, Coef: 10
Round: 44, Attack Type: NS Attack, Error: 0, Time: 34.341079235076904, NFound: 10, Coef: 10
Round: 45, Attack Type: NS Attack, Error: 0, Time: 36.538071632385254, NFound: 10, Coef: 10
Round: 46, Attack Type: NS Attack, Error: 0, Time: 40.836262941360474, NFound: 10, Coef: 10
Round: 47, Attack Type: NS Attack, Error: 0, Time: 41.52565097808838, NFound: 10, Coef: 10
Round: 48, Attack Type: NS Attack, Error: 0, Time: 49.46484112739563, NFound: 10, Coef: 10
Round: 49, Attack Type: NS Attack, Error: 0, Time: 48.93932795524597, NFound: 10, Coef: 10
