Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.030792951583862305, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.0298917293548584, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.046173095703125, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 0.0727689266204834, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.10442590713500977, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 0.1581728458404541, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.21741008758544922, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.29161691665649414, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 0.3711669445037842, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 0.5186660289764404, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.7054610252380371, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.8475079536437988, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 1.0313489437103271, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 1.3508007526397705, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 1.5350756645202637, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 1.8729076385498047, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 2.3885600566864014, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 2.554349899291992, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 3.012481927871704, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 3.68818998336792, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 4.15519905090332, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 4.252277135848999, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 5.77293586730957, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 7.098512172698975, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 7.383448123931885, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 8.091441869735718, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 8.890257120132446, NFound: 10, Coef: 10
Round: 28, Attack Type: NS Attack, Error: 0, Time: 10.205124139785767, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 11.098771810531616, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 12.661013841629028, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 14.541908264160156, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 14.571799039840698, NFound: 10, Coef: 10
Round: 33, Attack Type: NS Attack, Error: 0, Time: 18.0831401348114, NFound: 10, Coef: 10
Round: 34, Attack Type: NS Attack, Error: 0, Time: 19.016611099243164, NFound: 10, Coef: 10
Round: 35, Attack Type: NS Attack, Error: 0, Time: 21.454646110534668, NFound: 10, Coef: 10
Round: 36, Attack Type: NS Attack, Error: 0, Time: 23.704274892807007, NFound: 10, Coef: 10
Round: 37, Attack Type: NS Attack, Error: 0, Time: 25.66275691986084, NFound: 10, Coef: 10
Round: 38, Attack Type: NS Attack, Error: 0, Time: 27.06246781349182, NFound: 10, Coef: 10
Round: 39, Attack Type: NS Attack, Error: 0, Time: 29.2290461063385, NFound: 10, Coef: 10
Round: 40, Attack Type: NS Attack, Error: 0, Time: 33.48452019691467, NFound: 10, Coef: 10
Round: 41, Attack Type: NS Attack, Error: 0, Time: 35.00055694580078, NFound: 10, Coef: 10
Round: 42, Attack Type: NS Attack, Error: 0, Time: 34.197892904281616, NFound: 10, Coef: 10
Round: 43, Attack Type: NS Attack, Error: 0, Time: 40.28282594680786, NFound: 10, Coef: 10
Round: 44, Attack Type: NS Attack, Error: 0, Time: 40.29080510139465, NFound: 10, Coef: 10
Round: 45, Attack Type: NS Attack, Error: 0, Time: 46.18522906303406, NFound: 10, Coef: 10
Round: 46, Attack Type: NS Attack, Error: 0, Time: 47.31407713890076, NFound: 10, Coef: 10
Round: 47, Attack Type: NS Attack, Error: 0, Time: 51.59157109260559, NFound: 10, Coef: 10
Round: 48, Attack Type: NS Attack, Error: 0, Time: 52.478413820266724, NFound: 10, Coef: 10
Round: 49, Attack Type: NS Attack, Error: 0, Time: 66.40088295936584, NFound: 10, Coef: 10
