Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.053225040435791016, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.03251504898071289, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 4, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.09234309196472168, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.18036985397338867, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.21920394897460938, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 10, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.5014011859893799, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.652252197265625, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 0.8873651027679443, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 0.9700520038604736, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 1.0527369976043701, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 1.3047668933868408, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 18, Attack Type: NS Attack, Error: 0, Time: 1.9289541244506836, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 2.23593807220459, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 2.473335027694702, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 3.0728447437286377, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 3.1355412006378174, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 4.231050968170166, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 4.948279142379761, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 6.109960079193115, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 27, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 28, Attack Type: NS Attack, Error: 0, Time: 8.552718162536621, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 8.284710884094238, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 9.001471996307373, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 9.762634992599487, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 11.016457080841064, NFound: 10, Coef: 10
Round: 33, Attack Type: NS Attack, Error: 0, Time: 13.051132917404175, NFound: 10, Coef: 10
Round: 34, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 35, Attack Type: NS Attack, Error: 0, Time: 13.590062856674194, NFound: 10, Coef: 10
Round: 36, Attack Type: NS Attack, Error: 0, Time: 15.025149822235107, NFound: 10, Coef: 10
Round: 37, Attack Type: NS Attack, Error: 0, Time: 22.436647176742554, NFound: 10, Coef: 10
Round: 38, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 39, Attack Type: NS Attack, Error: 0, Time: 23.562233924865723, NFound: 10, Coef: 10
Round: 40, Attack Type: NS Attack, Error: 0, Time: 22.47161293029785, NFound: 10, Coef: 10
Round: 41, Attack Type: NS Attack, Error: 0, Time: 26.24649405479431, NFound: 10, Coef: 10
Round: 42, Attack Type: NS Attack, Error: 0, Time: 25.08442974090576, NFound: 10, Coef: 10
Round: 43, Attack Type: NS Attack, Error: 0, Time: 27.72132897377014, NFound: 10, Coef: 10
Round: 44, Attack Type: NS Attack, Error: 1, Time: None, NFound: None, Coef: None
Round: 45, Attack Type: NS Attack, Error: 0, Time: 31.757017135620117, NFound: 10, Coef: 10
Round: 46, Attack Type: NS Attack, Error: 0, Time: 32.917283058166504, NFound: 10, Coef: 10
Round: 47, Attack Type: NS Attack, Error: 0, Time: 40.35071897506714, NFound: 10, Coef: 10
Round: 48, Attack Type: NS Attack, Error: 0, Time: 36.63046216964722, NFound: 10, Coef: 10
Round: 49, Attack Type: NS Attack, Error: 0, Time: 36.008137941360474, NFound: 10, Coef: 10
