Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.030308246612548828, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.02598404884338379, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.029452085494995117, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 0.06304287910461426, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.10178589820861816, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 0.15326523780822754, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.20497798919677734, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.2997009754180908, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 0.34945178031921387, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 0.4466369152069092, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.6140890121459961, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.7834880352020264, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 0.9616551399230957, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 1.213202953338623, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 1.4481849670410156, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 1.7356939315795898, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 2.0876669883728027, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 2.668134927749634, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 2.88683819770813, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 3.4197568893432617, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 3.5951759815216064, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 4.248102903366089, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 5.524291038513184, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 6.123727798461914, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 6.01182222366333, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 7.962196111679077, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 8.3956880569458, NFound: 10, Coef: 10
Round: 28, Attack Type: NS Attack, Error: 0, Time: 9.143296957015991, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 11.800518035888672, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 12.49724292755127, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 13.47549295425415, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 15.220067739486694, NFound: 10, Coef: 10
Round: 33, Attack Type: NS Attack, Error: 0, Time: 15.531530141830444, NFound: 10, Coef: 10
Round: 34, Attack Type: NS Attack, Error: 0, Time: 16.900447130203247, NFound: 10, Coef: 10
Round: 35, Attack Type: NS Attack, Error: 0, Time: 19.646743059158325, NFound: 10, Coef: 10
Round: 36, Attack Type: NS Attack, Error: 0, Time: 22.211894750595093, NFound: 10, Coef: 10
Round: 37, Attack Type: NS Attack, Error: 0, Time: 23.681801080703735, NFound: 10, Coef: 10
Round: 38, Attack Type: NS Attack, Error: 0, Time: 24.985841989517212, NFound: 10, Coef: 10
Round: 39, Attack Type: NS Attack, Error: 0, Time: 27.010247230529785, NFound: 10, Coef: 10
Round: 40, Attack Type: NS Attack, Error: 0, Time: 28.027227878570557, NFound: 10, Coef: 10
Round: 41, Attack Type: NS Attack, Error: 0, Time: 29.496077060699463, NFound: 10, Coef: 10
Round: 42, Attack Type: NS Attack, Error: 0, Time: 34.18787217140198, NFound: 10, Coef: 10
Round: 43, Attack Type: NS Attack, Error: 0, Time: 35.19380807876587, NFound: 10, Coef: 10
Round: 44, Attack Type: NS Attack, Error: 0, Time: 39.16494011878967, NFound: 10, Coef: 10
Round: 45, Attack Type: NS Attack, Error: 0, Time: 41.1377158164978, NFound: 10, Coef: 10
Round: 46, Attack Type: NS Attack, Error: 0, Time: 43.14819407463074, NFound: 10, Coef: 10
Round: 47, Attack Type: NS Attack, Error: 0, Time: 46.029743671417236, NFound: 10, Coef: 10
Round: 48, Attack Type: NS Attack, Error: 0, Time: 51.1926908493042, NFound: 10, Coef: 10
Round: 49, Attack Type: NS Attack, Error: 0, Time: 56.57809901237488, NFound: 10, Coef: 10
