Round: 1, Attack Type: NS Attack, Error: 0, Time: 29.307788133621216, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.3968679904937744, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.38566112518310547, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 29.104952096939087, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.4140150547027588, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.4024779796600342, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 29.346272945404053, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.39705586433410645, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.3979148864746094, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 31.4424729347229, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.4047508239746094, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.4496917724609375, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 30.326056003570557, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.40776896476745605, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.4242119789123535, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 30.265485048294067, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.4111464023590088, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.3921980857849121, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 30.151499032974243, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.43376803398132324, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.3921689987182617, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 28.924994945526123, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.39277100563049316, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 0, Time: 0.4173109531402588, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 28.104610919952393, NFound: 10, Coef: 10
