Round: 1, Attack Type: NS Attack, Error: 0, Time: 10.133396863937378, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.25269198417663574, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.24075698852539062, NFound: 3, Coef: 7
Round: 2, Attack Type: NS Attack, Error: 0, Time: 10.9310941696167, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.24972009658813477, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.2560720443725586, NFound: 7, Coef: 8
Round: 3, Attack Type: NS Attack, Error: 0, Time: 12.526695966720581, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.27606987953186035, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 4, Time: 0.27606987953186035, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 11.161816835403442, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.26785898208618164, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.2810518741607666, NFound: 7, Coef: 7
Round: 5, Attack Type: NS Attack, Error: 0, Time: 9.959083795547485, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.24593901634216309, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.2402207851409912, NFound: 9, Coef: 9
Round: 6, Attack Type: NS Attack, Error: 0, Time: 9.201382875442505, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.29093003273010254, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.2682468891143799, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 10.166757822036743, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.2554018497467041, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.24427390098571777, NFound: 9, Coef: 9
Round: 8, Attack Type: NS Attack, Error: 0, Time: 10.696796178817749, NFound: 10, Coef: 10
