Round: 1, Attack Type: NS Attack, Error: 0, Time: 10.333598852157593, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.2764098644256592, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 4, Time: 0.2764098644256592, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 10.901631116867065, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.2530941963195801, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.2613339424133301, NFound: 3, Coef: 8
Round: 3, Attack Type: NS Attack, Error: 0, Time: 9.259366750717163, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.23278093338012695, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.2520020008087158, NFound: 2, Coef: 8
Round: 4, Attack Type: NS Attack, Error: 0, Time: 12.450546026229858, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.5502479076385498, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.4020097255706787, NFound: 8, Coef: 8
Round: 5, Attack Type: NS Attack, Error: 0, Time: 12.712209939956665, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.3287348747253418, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.2989680767059326, NFound: 7, Coef: 8
Round: 6, Attack Type: NS Attack, Error: 0, Time: 14.99022388458252, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.4312310218811035, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.4065721035003662, NFound: 2, Coef: 8
Round: 7, Attack Type: NS Attack, Error: 0, Time: 12.267571926116943, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.27234792709350586, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.28169870376586914, NFound: 3, Coef: 7
Round: 8, Attack Type: NS Attack, Error: 0, Time: 11.436088800430298, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.28708887100219727, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 0, Time: 0.28040313720703125, NFound: 1, Coef: 8
Round: 9, Attack Type: NS Attack, Error: 0, Time: 11.673207998275757, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 0.27012085914611816, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.2669491767883301, NFound: 8, Coef: 8
Round: 10, Attack Type: NS Attack, Error: 0, Time: 11.219111204147339, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 0.2798802852630615, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.26844000816345215, NFound: 1, Coef: 8
Round: 11, Attack Type: NS Attack, Error: 0, Time: 11.676148891448975, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 0.4102330207824707, NFound: 10, Coef: 10
Round: 11, Attack Type: Statistical Attack, Error: 0, Time: 0.27519679069519043, NFound: 4, Coef: 8
Round: 12, Attack Type: NS Attack, Error: 0, Time: 11.3387291431427, NFound: 10, Coef: 10
Round: 12, Attack Type: Multi Attack, Error: 0, Time: 0.27246999740600586, NFound: 10, Coef: 10
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.2711770534515381, NFound: 7, Coef: 8
Round: 13, Attack Type: NS Attack, Error: 0, Time: 11.256913900375366, NFound: 10, Coef: 10
Round: 13, Attack Type: Multi Attack, Error: 0, Time: 0.2811887264251709, NFound: 10, Coef: 10
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.26269006729125977, NFound: 1, Coef: 8
Round: 14, Attack Type: NS Attack, Error: 0, Time: 11.777107238769531, NFound: 10, Coef: 10
Round: 14, Attack Type: Multi Attack, Error: 0, Time: 0.27800917625427246, NFound: 10, Coef: 10
Round: 14, Attack Type: Statistical Attack, Error: 0, Time: 0.2737557888031006, NFound: 1, Coef: 6
Round: 15, Attack Type: NS Attack, Error: 0, Time: 11.81627869606018, NFound: 10, Coef: 10
Round: 15, Attack Type: Multi Attack, Error: 0, Time: 0.26865315437316895, NFound: 10, Coef: 10
Round: 15, Attack Type: Statistical Attack, Error: 0, Time: 0.26102113723754883, NFound: 3, Coef: 8
Round: 16, Attack Type: NS Attack, Error: 0, Time: 11.320560216903687, NFound: 10, Coef: 10
Round: 16, Attack Type: Multi Attack, Error: 0, Time: 0.2755858898162842, NFound: 10, Coef: 10
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.27404093742370605, NFound: 2, Coef: 8
Round: 17, Attack Type: NS Attack, Error: 0, Time: 11.482908964157104, NFound: 10, Coef: 10
Round: 17, Attack Type: Multi Attack, Error: 0, Time: 0.26219892501831055, NFound: 10, Coef: 10
Round: 17, Attack Type: Statistical Attack, Error: 0, Time: 0.2683849334716797, NFound: 1, Coef: 8
Round: 18, Attack Type: NS Attack, Error: 0, Time: 11.384823083877563, NFound: 10, Coef: 10
Round: 18, Attack Type: Multi Attack, Error: 0, Time: 0.278336763381958, NFound: 10, Coef: 10
Round: 18, Attack Type: Statistical Attack, Error: 4, Time: 0.278336763381958, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 11.307962894439697, NFound: 10, Coef: 10
Round: 19, Attack Type: Multi Attack, Error: 0, Time: 0.3742678165435791, NFound: 10, Coef: 10
Round: 19, Attack Type: Statistical Attack, Error: 4, Time: 0.3742678165435791, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 12.183066844940186, NFound: 10, Coef: 10
Round: 20, Attack Type: Multi Attack, Error: 0, Time: 0.2788410186767578, NFound: 10, Coef: 10
Round: 20, Attack Type: Statistical Attack, Error: 0, Time: 0.28484511375427246, NFound: 8, Coef: 8
Round: 21, Attack Type: NS Attack, Error: 0, Time: 11.848491907119751, NFound: 10, Coef: 10
Round: 21, Attack Type: Multi Attack, Error: 0, Time: 0.272047758102417, NFound: 10, Coef: 10
Round: 21, Attack Type: Statistical Attack, Error: 0, Time: 0.2698240280151367, NFound: 1, Coef: 8
Round: 22, Attack Type: NS Attack, Error: 0, Time: 11.059885025024414, NFound: 10, Coef: 10
Round: 22, Attack Type: Multi Attack, Error: 0, Time: 0.28046703338623047, NFound: 10, Coef: 10
Round: 22, Attack Type: Statistical Attack, Error: 0, Time: 0.2699120044708252, NFound: 1, Coef: 8
Round: 23, Attack Type: NS Attack, Error: 0, Time: 11.096846103668213, NFound: 10, Coef: 10
Round: 23, Attack Type: Multi Attack, Error: 0, Time: 0.2798268795013428, NFound: 10, Coef: 10
Round: 23, Attack Type: Statistical Attack, Error: 0, Time: 0.2685258388519287, NFound: 4, Coef: 7
Round: 24, Attack Type: NS Attack, Error: 0, Time: 12.242491960525513, NFound: 10, Coef: 10
Round: 24, Attack Type: Multi Attack, Error: 0, Time: 0.273975133895874, NFound: 10, Coef: 10
Round: 24, Attack Type: Statistical Attack, Error: 0, Time: 0.2699151039123535, NFound: 5, Coef: 8
Round: 25, Attack Type: NS Attack, Error: 0, Time: 11.451590061187744, NFound: 10, Coef: 10
Round: 25, Attack Type: Multi Attack, Error: 0, Time: 0.2938113212585449, NFound: 10, Coef: 10
Round: 25, Attack Type: Statistical Attack, Error: 0, Time: 0.41912174224853516, NFound: 1, Coef: 8
Round: 26, Attack Type: NS Attack, Error: 0, Time: 11.949671030044556, NFound: 10, Coef: 10
