Round: 1, Attack Type: NS Attack, Error: 0, Time: 2.483207941055298, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.3843090534210205, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.18353486061096191, NFound: 3, Coef: 8
Round: 2, Attack Type: NS Attack, Error: 0, Time: 2.545485019683838, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.16373896598815918, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.23433494567871094, NFound: 8, Coef: 7
Round: 3, Attack Type: NS Attack, Error: 0, Time: 2.486459255218506, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.17330002784729004, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.1360940933227539, NFound: 7, Coef: 8
Round: 4, Attack Type: NS Attack, Error: 0, Time: 2.421865940093994, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.1635599136352539, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 4, Time: 0.1635599136352539, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 2.3396811485290527, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.16591310501098633, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.15375781059265137, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 2.4381229877471924, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.15340805053710938, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.1534268856048584, NFound: 7, Coef: 8
Round: 7, Attack Type: NS Attack, Error: 0, Time: 2.3054301738739014, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.15882086753845215, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.16762685775756836, NFound: 9, Coef: 9
Round: 8, Attack Type: NS Attack, Error: 0, Time: 2.3520920276641846, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.15644526481628418, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 0, Time: 0.14374923706054688, NFound: 9, Coef: 8
Round: 9, Attack Type: NS Attack, Error: 0, Time: 2.432929039001465, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 0.14764809608459473, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.15268778800964355, NFound: 7, Coef: 8
Round: 10, Attack Type: NS Attack, Error: 0, Time: 2.4182398319244385, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 0.16402792930603027, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 4, Time: 0.16402792930603027, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 2.4483258724212646, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 0.1696929931640625, NFound: 10, Coef: 10
Round: 11, Attack Type: Statistical Attack, Error: 4, Time: 0.1696929931640625, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 2.420722007751465, NFound: 10, Coef: 10
Round: 12, Attack Type: Multi Attack, Error: 0, Time: 0.14219903945922852, NFound: 10, Coef: 10
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.1524357795715332, NFound: 9, Coef: 9
Round: 13, Attack Type: NS Attack, Error: 0, Time: 2.4095230102539062, NFound: 10, Coef: 10
Round: 13, Attack Type: Multi Attack, Error: 0, Time: 0.15133309364318848, NFound: 10, Coef: 10
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.15356993675231934, NFound: 6, Coef: 8
Round: 14, Attack Type: NS Attack, Error: 0, Time: 2.427567958831787, NFound: 10, Coef: 10
Round: 14, Attack Type: Multi Attack, Error: 0, Time: 0.15913891792297363, NFound: 10, Coef: 10
Round: 14, Attack Type: Statistical Attack, Error: 0, Time: 0.14339613914489746, NFound: 2, Coef: 8
Round: 15, Attack Type: NS Attack, Error: 0, Time: 2.4184019565582275, NFound: 10, Coef: 10
Round: 15, Attack Type: Multi Attack, Error: 0, Time: 0.1537799835205078, NFound: 10, Coef: 10
Round: 15, Attack Type: Statistical Attack, Error: 4, Time: 0.1537799835205078, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 2.365726947784424, NFound: 10, Coef: 10
Round: 16, Attack Type: Multi Attack, Error: 0, Time: 0.1464707851409912, NFound: 10, Coef: 10
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.15063095092773438, NFound: 4, Coef: 7
Round: 17, Attack Type: NS Attack, Error: 0, Time: 2.385221004486084, NFound: 10, Coef: 10
Round: 17, Attack Type: Multi Attack, Error: 0, Time: 0.1539630889892578, NFound: 10, Coef: 10
Round: 17, Attack Type: Statistical Attack, Error: 0, Time: 0.13834500312805176, NFound: 5, Coef: 8
Round: 18, Attack Type: NS Attack, Error: 0, Time: 2.3156070709228516, NFound: 10, Coef: 10
Round: 18, Attack Type: Multi Attack, Error: 0, Time: 0.15744805335998535, NFound: 10, Coef: 10
Round: 18, Attack Type: Statistical Attack, Error: 0, Time: 0.15528011322021484, NFound: 1, Coef: 6
Round: 19, Attack Type: NS Attack, Error: 0, Time: 2.411482810974121, NFound: 10, Coef: 10
