Round: 1, Attack Type: NS Attack, Error: 0, Time: 2.9722390174865723, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.1759951114654541, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.15827369689941406, NFound: 1, Coef: 5
Round: 2, Attack Type: NS Attack, Error: 0, Time: 3.5498178005218506, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.1653120517730713, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.1502668857574463, NFound: 2, Coef: 6
Round: 3, Attack Type: NS Attack, Error: 0, Time: 2.9698407649993896, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.17028522491455078, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.14856505393981934, NFound: 5, Coef: 8
Round: 4, Attack Type: NS Attack, Error: 0, Time: 2.9254729747772217, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.16179895401000977, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.14520502090454102, NFound: 2, Coef: 8
Round: 5, Attack Type: NS Attack, Error: 0, Time: 2.8450851440429688, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.16434311866760254, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.14619803428649902, NFound: 4, Coef: 6
Round: 6, Attack Type: NS Attack, Error: 0, Time: 2.815757989883423, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.15803909301757812, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 4, Time: 0.15803909301757812, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 3.0222227573394775, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.16550278663635254, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.1453249454498291, NFound: 2, Coef: 8
Round: 8, Attack Type: NS Attack, Error: 0, Time: 2.961160898208618, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.16350102424621582, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 4, Time: 0.16350102424621582, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 2.9274699687957764, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 0.2795288562774658, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.14625310897827148, NFound: 7, Coef: 8
Round: 10, Attack Type: NS Attack, Error: 0, Time: 2.75822377204895, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 0.16634488105773926, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.1521148681640625, NFound: 3, Coef: 7
Round: 11, Attack Type: NS Attack, Error: 0, Time: 2.9371700286865234, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 0.1782388687133789, NFound: 10, Coef: 10
Round: 11, Attack Type: Statistical Attack, Error: 0, Time: 0.15019798278808594, NFound: 1, Coef: 5
Round: 12, Attack Type: NS Attack, Error: 0, Time: 2.869753837585449, NFound: 10, Coef: 10
Round: 12, Attack Type: Multi Attack, Error: 0, Time: 0.16593480110168457, NFound: 10, Coef: 10
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.14948081970214844, NFound: 3, Coef: 8
Round: 13, Attack Type: NS Attack, Error: 0, Time: 2.9481759071350098, NFound: 10, Coef: 10
Round: 13, Attack Type: Multi Attack, Error: 0, Time: 0.16873788833618164, NFound: 10, Coef: 10
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.15290427207946777, NFound: 1, Coef: 8
Round: 14, Attack Type: NS Attack, Error: 0, Time: 2.9348809719085693, NFound: 10, Coef: 10
Round: 14, Attack Type: Multi Attack, Error: 0, Time: 0.17362093925476074, NFound: 10, Coef: 10
Round: 14, Attack Type: Statistical Attack, Error: 0, Time: 0.14657115936279297, NFound: 7, Coef: 6
Round: 15, Attack Type: NS Attack, Error: 0, Time: 3.0245180130004883, NFound: 10, Coef: 10
Round: 15, Attack Type: Multi Attack, Error: 0, Time: 0.1775519847869873, NFound: 10, Coef: 10
Round: 15, Attack Type: Statistical Attack, Error: 0, Time: 0.15155410766601562, NFound: 4, Coef: 8
Round: 16, Attack Type: NS Attack, Error: 0, Time: 2.852463960647583, NFound: 10, Coef: 10
Round: 16, Attack Type: Multi Attack, Error: 0, Time: 0.1683211326599121, NFound: 10, Coef: 10
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.16596770286560059, NFound: 2, Coef: 8
Round: 17, Attack Type: NS Attack, Error: 0, Time: 3.3590426445007324, NFound: 10, Coef: 10
Round: 17, Attack Type: Multi Attack, Error: 0, Time: 0.16950607299804688, NFound: 10, Coef: 10
Round: 17, Attack Type: Statistical Attack, Error: 0, Time: 0.17539358139038086, NFound: 3, Coef: 8
Round: 18, Attack Type: NS Attack, Error: 0, Time: 2.933279037475586, NFound: 10, Coef: 10
Round: 18, Attack Type: Multi Attack, Error: 0, Time: 0.16092419624328613, NFound: 10, Coef: 10
Round: 18, Attack Type: Statistical Attack, Error: 0, Time: 0.15303301811218262, NFound: 1, Coef: 8
Round: 19, Attack Type: NS Attack, Error: 0, Time: 2.7650699615478516, NFound: 10, Coef: 10
Round: 19, Attack Type: Multi Attack, Error: 0, Time: 0.16799306869506836, NFound: 10, Coef: 10
Round: 19, Attack Type: Statistical Attack, Error: 0, Time: 0.15050387382507324, NFound: 6, Coef: 8
Round: 20, Attack Type: NS Attack, Error: 0, Time: 2.925222873687744, NFound: 10, Coef: 10
Round: 20, Attack Type: Multi Attack, Error: 0, Time: 0.23638224601745605, NFound: 10, Coef: 10
Round: 20, Attack Type: Statistical Attack, Error: 0, Time: 0.1581859588623047, NFound: 5, Coef: 6
Round: 21, Attack Type: NS Attack, Error: 0, Time: 3.1289799213409424, NFound: 10, Coef: 10
Round: 21, Attack Type: Multi Attack, Error: 0, Time: 0.17338991165161133, NFound: 10, Coef: 10
Round: 21, Attack Type: Statistical Attack, Error: 0, Time: 0.29590511322021484, NFound: 7, Coef: 8
Round: 22, Attack Type: NS Attack, Error: 0, Time: 3.099254608154297, NFound: 10, Coef: 10
Round: 22, Attack Type: Multi Attack, Error: 0, Time: 0.28324007987976074, NFound: 10, Coef: 10
Round: 22, Attack Type: Statistical Attack, Error: 0, Time: 0.15351390838623047, NFound: 3, Coef: 8
Round: 23, Attack Type: NS Attack, Error: 0, Time: 2.882875919342041, NFound: 10, Coef: 10
Round: 23, Attack Type: Multi Attack, Error: 0, Time: 0.15928983688354492, NFound: 10, Coef: 10
Round: 23, Attack Type: Statistical Attack, Error: 0, Time: 0.14838504791259766, NFound: 4, Coef: 6
Round: 24, Attack Type: NS Attack, Error: 0, Time: 2.899650812149048, NFound: 10, Coef: 10
Round: 24, Attack Type: Multi Attack, Error: 0, Time: 0.17264199256896973, NFound: 10, Coef: 10
Round: 24, Attack Type: Statistical Attack, Error: 0, Time: 0.16121125221252441, NFound: 5, Coef: 8
Round: 25, Attack Type: NS Attack, Error: 0, Time: 3.1066360473632812, NFound: 10, Coef: 10
Round: 25, Attack Type: Multi Attack, Error: 0, Time: 0.1788187026977539, NFound: 10, Coef: 10
Round: 25, Attack Type: Statistical Attack, Error: 4, Time: 0.1788187026977539, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 2.834813117980957, NFound: 10, Coef: 10
Round: 26, Attack Type: Multi Attack, Error: 0, Time: 0.1721341609954834, NFound: 10, Coef: 10
Round: 26, Attack Type: Statistical Attack, Error: 4, Time: 0.1721341609954834, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 2.7625460624694824, NFound: 10, Coef: 10
Round: 27, Attack Type: Multi Attack, Error: 0, Time: 0.18662691116333008, NFound: 10, Coef: 10
Round: 27, Attack Type: Statistical Attack, Error: 0, Time: 0.15003085136413574, NFound: 1, Coef: 8
Round: 28, Attack Type: NS Attack, Error: 0, Time: 2.9831740856170654, NFound: 10, Coef: 10
Round: 28, Attack Type: Multi Attack, Error: 0, Time: 0.16001415252685547, NFound: 10, Coef: 10
Round: 28, Attack Type: Statistical Attack, Error: 0, Time: 0.14744782447814941, NFound: 6, Coef: 6
Round: 29, Attack Type: NS Attack, Error: 0, Time: 2.6993801593780518, NFound: 10, Coef: 10
Round: 29, Attack Type: Multi Attack, Error: 0, Time: 0.16200971603393555, NFound: 10, Coef: 10
Round: 29, Attack Type: Statistical Attack, Error: 0, Time: 0.14534974098205566, NFound: 0, Coef: 7
Round: 30, Attack Type: NS Attack, Error: 0, Time: 2.709146738052368, NFound: 10, Coef: 10
Round: 30, Attack Type: Multi Attack, Error: 0, Time: 0.18291616439819336, NFound: 10, Coef: 10
Round: 30, Attack Type: Statistical Attack, Error: 0, Time: 0.15986299514770508, NFound: 4, Coef: 8
Round: 31, Attack Type: NS Attack, Error: 0, Time: 2.877537965774536, NFound: 10, Coef: 10
Round: 31, Attack Type: Multi Attack, Error: 0, Time: 0.16810917854309082, NFound: 10, Coef: 10
Round: 31, Attack Type: Statistical Attack, Error: 5, Time: 0.16810917854309082, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 3.0626718997955322, NFound: 10, Coef: 10
