Round: 1, Attack Type: NS Attack, Error: 0, Time: 3.2244701385498047, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.1794757843017578, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.14725518226623535, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 3.1597821712493896, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.1753389835357666, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.1524207592010498, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 3.155444860458374, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.16590476036071777, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.1623070240020752, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 3.0791659355163574, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.18494176864624023, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.14761710166931152, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 3.3463351726531982, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.17098021507263184, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.15265893936157227, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 3.067546844482422, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.2839500904083252, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.14593505859375, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 3.303813934326172, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.1711139678955078, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.14843392372131348, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 3.1895718574523926, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.17417597770690918, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 0, Time: 0.1659243106842041, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 3.213918924331665, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 0.3120267391204834, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.15437602996826172, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 3.1994469165802, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 0.17627906799316406, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.14498090744018555, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 3.255096673965454, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 0.175642728805542, NFound: 10, Coef: 10
Round: 11, Attack Type: Statistical Attack, Error: 0, Time: 0.14881110191345215, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 3.1286051273345947, NFound: 10, Coef: 10
Round: 12, Attack Type: Multi Attack, Error: 0, Time: 0.16065621376037598, NFound: 10, Coef: 10
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.14459681510925293, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 2.9346792697906494, NFound: 10, Coef: 10
Round: 13, Attack Type: Multi Attack, Error: 0, Time: 0.18851089477539062, NFound: 10, Coef: 10
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.1522202491760254, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 3.0163209438323975, NFound: 10, Coef: 10
Round: 14, Attack Type: Multi Attack, Error: 0, Time: 0.17061614990234375, NFound: 10, Coef: 10
Round: 14, Attack Type: Statistical Attack, Error: 0, Time: 0.15085983276367188, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 3.1465446949005127, NFound: 10, Coef: 10
Round: 15, Attack Type: Multi Attack, Error: 0, Time: 0.16922426223754883, NFound: 10, Coef: 10
Round: 15, Attack Type: Statistical Attack, Error: 0, Time: 0.14508414268493652, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 3.2111549377441406, NFound: 10, Coef: 10
Round: 16, Attack Type: Multi Attack, Error: 0, Time: 0.16464781761169434, NFound: 10, Coef: 10
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.151641845703125, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 3.1376419067382812, NFound: 10, Coef: 10
Round: 17, Attack Type: Multi Attack, Error: 0, Time: 0.1711287498474121, NFound: 10, Coef: 10
Round: 17, Attack Type: Statistical Attack, Error: 0, Time: 0.15871882438659668, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 3.182579278945923, NFound: 10, Coef: 10
Round: 18, Attack Type: Multi Attack, Error: 0, Time: 0.17708706855773926, NFound: 10, Coef: 10
Round: 18, Attack Type: Statistical Attack, Error: 0, Time: 0.14945316314697266, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 3.1395981311798096, NFound: 10, Coef: 10
Round: 19, Attack Type: Multi Attack, Error: 0, Time: 0.18153095245361328, NFound: 10, Coef: 10
Round: 19, Attack Type: Statistical Attack, Error: 0, Time: 0.16356992721557617, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 3.164992094039917, NFound: 10, Coef: 10
Round: 20, Attack Type: Multi Attack, Error: 0, Time: 0.16274499893188477, NFound: 10, Coef: 10
Round: 20, Attack Type: Statistical Attack, Error: 0, Time: 0.1402890682220459, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 2.946826934814453, NFound: 10, Coef: 10
Round: 21, Attack Type: Multi Attack, Error: 0, Time: 0.17090988159179688, NFound: 10, Coef: 10
Round: 21, Attack Type: Statistical Attack, Error: 0, Time: 0.1488971710205078, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 2.8499841690063477, NFound: 10, Coef: 10
Round: 22, Attack Type: Multi Attack, Error: 0, Time: 0.17308402061462402, NFound: 10, Coef: 10
Round: 22, Attack Type: Statistical Attack, Error: 0, Time: 0.2783010005950928, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 3.1940457820892334, NFound: 10, Coef: 10
Round: 23, Attack Type: Multi Attack, Error: 0, Time: 0.1800217628479004, NFound: 10, Coef: 10
Round: 23, Attack Type: Statistical Attack, Error: 0, Time: 0.1644430160522461, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 3.103639841079712, NFound: 10, Coef: 10
Round: 24, Attack Type: Multi Attack, Error: 0, Time: 0.17281794548034668, NFound: 10, Coef: 10
Round: 24, Attack Type: Statistical Attack, Error: 0, Time: 0.15750694274902344, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 3.119709014892578, NFound: 10, Coef: 10
Round: 25, Attack Type: Multi Attack, Error: 0, Time: 0.17186307907104492, NFound: 10, Coef: 10
Round: 25, Attack Type: Statistical Attack, Error: 0, Time: 0.20631003379821777, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 3.318882942199707, NFound: 10, Coef: 10
Round: 26, Attack Type: Multi Attack, Error: 0, Time: 0.17298507690429688, NFound: 10, Coef: 10
Round: 26, Attack Type: Statistical Attack, Error: 0, Time: 0.16993093490600586, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 3.1972899436950684, NFound: 10, Coef: 10
Round: 27, Attack Type: Multi Attack, Error: 0, Time: 0.17920708656311035, NFound: 10, Coef: 10
Round: 27, Attack Type: Statistical Attack, Error: 0, Time: 0.15290212631225586, NFound: 10, Coef: 10
Round: 28, Attack Type: NS Attack, Error: 0, Time: 3.0240330696105957, NFound: 10, Coef: 10
Round: 28, Attack Type: Multi Attack, Error: 0, Time: 0.16633391380310059, NFound: 10, Coef: 10
Round: 28, Attack Type: Statistical Attack, Error: 0, Time: 0.15055608749389648, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 3.1013400554656982, NFound: 10, Coef: 10
Round: 29, Attack Type: Multi Attack, Error: 0, Time: 0.17339110374450684, NFound: 10, Coef: 10
Round: 29, Attack Type: Statistical Attack, Error: 0, Time: 0.14909911155700684, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 3.054508924484253, NFound: 10, Coef: 10
Round: 30, Attack Type: Multi Attack, Error: 0, Time: 0.17339110374450684, NFound: 10, Coef: 10
Round: 30, Attack Type: Statistical Attack, Error: 0, Time: 0.14909911155700684, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 3.2327537536621094, NFound: 10, Coef: 10
Round: 31, Attack Type: Multi Attack, Error: 0, Time: 0.1656630039215088, NFound: 10, Coef: 10
Round: 31, Attack Type: Statistical Attack, Error: 0, Time: 0.1549527645111084, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 3.150139808654785, NFound: 10, Coef: 10
Round: 32, Attack Type: Multi Attack, Error: 0, Time: 0.18700265884399414, NFound: 10, Coef: 10
Round: 32, Attack Type: Statistical Attack, Error: 0, Time: 0.1438150405883789, NFound: 10, Coef: 10
