Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.017868995666503906, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.029083967208862305, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.041626930236816406, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 0.06592202186584473, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.11134600639343262, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 0.19440388679504395, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.21834397315979004, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.3171660900115967, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 0.4269540309906006, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 0.56681227684021, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.7314062118530273, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.9707579612731934, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 1.3241536617279053, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 1.583583116531372, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 2.0597550868988037, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 2.343165874481201, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 2.8633899688720703, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 3.4948208332061768, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 4.097353935241699, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 4.538794994354248, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 5.004827976226807, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 5.841306209564209, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 6.998239994049072, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 9.465637922286987, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 9.343206882476807, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 9.88632583618164, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 11.149378776550293, NFound: 10, Coef: 10
Round: 28, Attack Type: NS Attack, Error: 0, Time: 11.583439111709595, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 12.995321035385132, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 14.640488862991333, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 16.843809843063354, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 20.087929725646973, NFound: 10, Coef: 10
Round: 33, Attack Type: NS Attack, Error: 0, Time: 19.70666193962097, NFound: 10, Coef: 10
Round: 34, Attack Type: NS Attack, Error: 0, Time: 20.737591981887817, NFound: 10, Coef: 10
Round: 35, Attack Type: NS Attack, Error: 0, Time: 24.50039505958557, NFound: 10, Coef: 10
Round: 36, Attack Type: NS Attack, Error: 0, Time: 25.817610025405884, NFound: 10, Coef: 10
Round: 37, Attack Type: NS Attack, Error: 0, Time: 28.417596101760864, NFound: 10, Coef: 10
Round: 38, Attack Type: NS Attack, Error: 0, Time: 30.726783275604248, NFound: 10, Coef: 10
Round: 39, Attack Type: NS Attack, Error: 0, Time: 33.19897222518921, NFound: 10, Coef: 10
Round: 40, Attack Type: NS Attack, Error: 0, Time: 35.568305015563965, NFound: 10, Coef: 10
Round: 41, Attack Type: NS Attack, Error: 0, Time: 35.969436168670654, NFound: 10, Coef: 10
Round: 42, Attack Type: NS Attack, Error: 0, Time: 39.98274493217468, NFound: 10, Coef: 10
Round: 43, Attack Type: NS Attack, Error: 0, Time: 42.06972599029541, NFound: 10, Coef: 10
Round: 44, Attack Type: NS Attack, Error: 0, Time: 43.875560998916626, NFound: 10, Coef: 10
Round: 45, Attack Type: NS Attack, Error: 0, Time: 51.36119723320007, NFound: 10, Coef: 10
Round: 46, Attack Type: NS Attack, Error: 0, Time: 53.65898394584656, NFound: 10, Coef: 10
Round: 47, Attack Type: NS Attack, Error: 0, Time: 59.837056159973145, NFound: 10, Coef: 10
Round: 48, Attack Type: NS Attack, Error: 0, Time: 65.09157991409302, NFound: 10, Coef: 10
Round: 49, Attack Type: NS Attack, Error: 0, Time: 62.9532310962677, NFound: 10, Coef: 10
