Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.0264279842376709, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.02734088897705078, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.04256486892700195, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 0.07483816146850586, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.11050605773925781, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 0.15953612327575684, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.20378899574279785, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.30788493156433105, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 0.38008689880371094, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 0.5107169151306152, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.7167539596557617, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.921051025390625, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 1.110461950302124, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 1.278158187866211, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 1.6205308437347412, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 2.0534489154815674, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 2.4068350791931152, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 2.754301071166992, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 3.3103039264678955, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 3.824525833129883, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 4.265006065368652, NFound: 10, Coef: 10
Round: 22, Attack Type: NS Attack, Error: 0, Time: 5.280281066894531, NFound: 10, Coef: 10
Round: 23, Attack Type: NS Attack, Error: 0, Time: 5.560799837112427, NFound: 10, Coef: 10
Round: 24, Attack Type: NS Attack, Error: 0, Time: 6.597080945968628, NFound: 10, Coef: 10
Round: 25, Attack Type: NS Attack, Error: 0, Time: 8.800713777542114, NFound: 10, Coef: 10
Round: 26, Attack Type: NS Attack, Error: 0, Time: 10.330962896347046, NFound: 10, Coef: 10
Round: 27, Attack Type: NS Attack, Error: 0, Time: 11.45070481300354, NFound: 10, Coef: 10
Round: 28, Attack Type: NS Attack, Error: 0, Time: 11.218000173568726, NFound: 10, Coef: 10
Round: 29, Attack Type: NS Attack, Error: 0, Time: 13.598339796066284, NFound: 10, Coef: 10
Round: 30, Attack Type: NS Attack, Error: 0, Time: 14.22658085823059, NFound: 10, Coef: 10
Round: 31, Attack Type: NS Attack, Error: 0, Time: 16.06385898590088, NFound: 10, Coef: 10
Round: 32, Attack Type: NS Attack, Error: 0, Time: 17.899219036102295, NFound: 10, Coef: 10
Round: 33, Attack Type: NS Attack, Error: 0, Time: 18.383074045181274, NFound: 10, Coef: 10
Round: 34, Attack Type: NS Attack, Error: 0, Time: 19.284183025360107, NFound: 10, Coef: 10
Round: 35, Attack Type: NS Attack, Error: 0, Time: 22.186042070388794, NFound: 10, Coef: 10
Round: 36, Attack Type: NS Attack, Error: 0, Time: 24.58091688156128, NFound: 10, Coef: 10
Round: 37, Attack Type: NS Attack, Error: 0, Time: 25.35023307800293, NFound: 10, Coef: 10
Round: 38, Attack Type: NS Attack, Error: 0, Time: 28.203533172607422, NFound: 10, Coef: 10
Round: 39, Attack Type: NS Attack, Error: 0, Time: 29.149221897125244, NFound: 10, Coef: 10
Round: 40, Attack Type: NS Attack, Error: 0, Time: 39.30432987213135, NFound: 10, Coef: 10
Round: 41, Attack Type: NS Attack, Error: 0, Time: 44.107601165771484, NFound: 10, Coef: 10
Round: 42, Attack Type: NS Attack, Error: 0, Time: 46.7707839012146, NFound: 10, Coef: 10
Round: 43, Attack Type: NS Attack, Error: 0, Time: 52.90559506416321, NFound: 10, Coef: 10
Round: 44, Attack Type: NS Attack, Error: 0, Time: 42.95964193344116, NFound: 10, Coef: 10
Round: 45, Attack Type: NS Attack, Error: 0, Time: 45.448647022247314, NFound: 10, Coef: 10
Round: 46, Attack Type: NS Attack, Error: 0, Time: 47.611607789993286, NFound: 10, Coef: 10
Round: 47, Attack Type: NS Attack, Error: 0, Time: 54.60101675987244, NFound: 10, Coef: 10
Round: 48, Attack Type: NS Attack, Error: 0, Time: 62.98065400123596, NFound: 10, Coef: 10
Round: 49, Attack Type: NS Attack, Error: 0, Time: 61.18254518508911, NFound: 10, Coef: 10
