Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.4176149368286133, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.46283817291259766, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.07306599617004395, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.42435669898986816, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.5670468807220459, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.07074522972106934, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.4137578010559082, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.4432690143585205, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.07339882850646973, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 0.47876977920532227, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.48288893699645996, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.0912179946899414, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 0.422091007232666, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.45673298835754395, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.08005690574645996, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 0.5056750774383545, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.47737717628479004, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.07695508003234863, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 0.43395400047302246, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.46936607360839844, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.07946276664733887, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 0.49022603034973145, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.5047309398651123, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 0.40297698974609375, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 0.47849297523498535, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.07590389251708984, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 0.4453299045562744, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 0.455568790435791, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.07833504676818848, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 0.4341111183166504, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 0.4579598903656006, NFound: 10, Coef: 10
Round: 11, Attack Type: Statistical Attack, Error: 0, Time: 0.07272100448608398, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 0.4200139045715332, NFound: 10, Coef: 10
Round: 12, Attack Type: Multi Attack, Error: 0, Time: 0.4492499828338623, NFound: 10, Coef: 10
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.07303905487060547, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 0.43033814430236816, NFound: 10, Coef: 10
Round: 13, Attack Type: Multi Attack, Error: 0, Time: 0.49329590797424316, NFound: 10, Coef: 10
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.07490110397338867, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 0.42513298988342285, NFound: 10, Coef: 10
Round: 14, Attack Type: Multi Attack, Error: 0, Time: 0.4423673152923584, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 0.44237303733825684, NFound: 10, Coef: 10
Round: 15, Attack Type: Multi Attack, Error: 0, Time: 0.488818883895874, NFound: 10, Coef: 10
Round: 15, Attack Type: Statistical Attack, Error: 0, Time: 0.08176994323730469, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 0.4331331253051758, NFound: 10, Coef: 10
Round: 16, Attack Type: Multi Attack, Error: 0, Time: 0.47241878509521484, NFound: 10, Coef: 10
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.07506680488586426, NFound: 10, Coef: 10
Round: 17, Attack Type: NS Attack, Error: 0, Time: 0.4322788715362549, NFound: 10, Coef: 10
Round: 17, Attack Type: Multi Attack, Error: 0, Time: 0.4626181125640869, NFound: 10, Coef: 10
Round: 17, Attack Type: Statistical Attack, Error: 0, Time: 0.07562804222106934, NFound: 10, Coef: 10
Round: 18, Attack Type: NS Attack, Error: 0, Time: 0.4313240051269531, NFound: 10, Coef: 10
Round: 18, Attack Type: Multi Attack, Error: 0, Time: 0.48345088958740234, NFound: 10, Coef: 10
Round: 18, Attack Type: Statistical Attack, Error: 0, Time: 0.07413291931152344, NFound: 10, Coef: 10
Round: 19, Attack Type: NS Attack, Error: 0, Time: 0.442363977432251, NFound: 10, Coef: 10
Round: 19, Attack Type: Multi Attack, Error: 0, Time: 0.4666140079498291, NFound: 10, Coef: 10
Round: 19, Attack Type: Statistical Attack, Error: 0, Time: 0.08287310600280762, NFound: 10, Coef: 10
Round: 20, Attack Type: NS Attack, Error: 0, Time: 0.4389069080352783, NFound: 10, Coef: 10
Round: 20, Attack Type: Multi Attack, Error: 0, Time: 0.47789883613586426, NFound: 10, Coef: 10
Round: 20, Attack Type: Statistical Attack, Error: 0, Time: 0.07417082786560059, NFound: 10, Coef: 10
Round: 21, Attack Type: NS Attack, Error: 0, Time: 0.519615888595581, NFound: 10, Coef: 10
