Round: 1, Attack Type: NS Attack, Error: 0, Time: 9.796142816543579, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 10.176724910736084, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.3937101364135742, NFound: 7, Coef: 7
Round: 2, Attack Type: NS Attack, Error: 0, Time: 9.525264739990234, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 9.418774127960205, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 4, Time: 9.418774127960205, NFound: 10, Coef: 10
Round: 3, Attack Type: NS Attack, Error: 0, Time: 8.996859788894653, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 8.975823879241943, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.3331170082092285, NFound: 9, Coef: 9
Round: 4, Attack Type: NS Attack, Error: 0, Time: 9.645201921463013, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 9.263099908828735, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.24900102615356445, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 9.553399085998535, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 9.439327001571655, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.258821964263916, NFound: 2, Coef: 8
Round: 6, Attack Type: NS Attack, Error: 0, Time: 9.046000242233276, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 9.055885076522827, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.23853802680969238, NFound: 3, Coef: 8
Round: 7, Attack Type: NS Attack, Error: 0, Time: 8.923168897628784, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 8.930391073226929, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.24231410026550293, NFound: 1, Coef: 8
Round: 8, Attack Type: NS Attack, Error: 0, Time: 9.438080072402954, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 9.69135594367981, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 0, Time: 0.22739601135253906, NFound: 3, Coef: 8
Round: 9, Attack Type: NS Attack, Error: 0, Time: 9.23624587059021, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 9.305583953857422, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.35151004791259766, NFound: 3, Coef: 8
Round: 10, Attack Type: NS Attack, Error: 0, Time: 9.02911376953125, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 9.00850510597229, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.23608016967773438, NFound: 8, Coef: 8
Round: 11, Attack Type: NS Attack, Error: 0, Time: 9.115854740142822, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 9.106409072875977, NFound: 10, Coef: 10
