Round: 1, Attack Type: NS Attack, Error: 0, Time: 0.10882401466369629, NFound: 10, Coef: 10
Round: 1, Attack Type: Multi Attack, Error: 0, Time: 0.08365797996520996, NFound: 10, Coef: 10
Round: 1, Attack Type: Statistical Attack, Error: 0, Time: 0.06926608085632324, NFound: 10, Coef: 10
Round: 2, Attack Type: NS Attack, Error: 0, Time: 0.31313490867614746, NFound: 10, Coef: 10
Round: 2, Attack Type: Multi Attack, Error: 0, Time: 0.1005258560180664, NFound: 10, Coef: 10
Round: 2, Attack Type: Statistical Attack, Error: 0, Time: 0.07114219665527344, NFound: 8, Coef: 8
Round: 3, Attack Type: NS Attack, Error: 0, Time: 0.6767849922180176, NFound: 10, Coef: 10
Round: 3, Attack Type: Multi Attack, Error: 0, Time: 0.3394010066986084, NFound: 10, Coef: 10
Round: 3, Attack Type: Statistical Attack, Error: 0, Time: 0.08880472183227539, NFound: 10, Coef: 10
Round: 4, Attack Type: NS Attack, Error: 0, Time: 1.295314073562622, NFound: 10, Coef: 10
Round: 4, Attack Type: Multi Attack, Error: 0, Time: 0.13675212860107422, NFound: 10, Coef: 10
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.11565089225769043, NFound: 10, Coef: 10
Round: 5, Attack Type: NS Attack, Error: 0, Time: 2.391770839691162, NFound: 10, Coef: 10
Round: 5, Attack Type: Multi Attack, Error: 0, Time: 0.1647658348083496, NFound: 10, Coef: 10
Round: 5, Attack Type: Statistical Attack, Error: 0, Time: 0.13230371475219727, NFound: 10, Coef: 10
Round: 6, Attack Type: NS Attack, Error: 0, Time: 3.510554075241089, NFound: 10, Coef: 10
Round: 6, Attack Type: Multi Attack, Error: 0, Time: 0.19772791862487793, NFound: 10, Coef: 10
Round: 6, Attack Type: Statistical Attack, Error: 0, Time: 0.16140198707580566, NFound: 10, Coef: 10
Round: 7, Attack Type: NS Attack, Error: 0, Time: 6.273200035095215, NFound: 10, Coef: 10
Round: 7, Attack Type: Multi Attack, Error: 0, Time: 0.2123708724975586, NFound: 10, Coef: 10
Round: 7, Attack Type: Statistical Attack, Error: 0, Time: 0.20681381225585938, NFound: 10, Coef: 10
Round: 8, Attack Type: NS Attack, Error: 0, Time: 8.452354907989502, NFound: 10, Coef: 10
Round: 8, Attack Type: Multi Attack, Error: 0, Time: 0.24429106712341309, NFound: 10, Coef: 10
Round: 8, Attack Type: Statistical Attack, Error: 0, Time: 0.23389291763305664, NFound: 10, Coef: 10
Round: 9, Attack Type: NS Attack, Error: 0, Time: 12.202990770339966, NFound: 10, Coef: 10
Round: 9, Attack Type: Multi Attack, Error: 0, Time: 0.28136134147644043, NFound: 10, Coef: 10
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.26662707328796387, NFound: 10, Coef: 10
Round: 10, Attack Type: NS Attack, Error: 0, Time: 17.359303951263428, NFound: 10, Coef: 10
Round: 10, Attack Type: Multi Attack, Error: 0, Time: 0.36080503463745117, NFound: 10, Coef: 10
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.30423617362976074, NFound: 10, Coef: 10
Round: 11, Attack Type: NS Attack, Error: 0, Time: 21.970839977264404, NFound: 10, Coef: 10
Round: 11, Attack Type: Multi Attack, Error: 0, Time: 0.343792200088501, NFound: 10, Coef: 10
Round: 11, Attack Type: Statistical Attack, Error: 0, Time: 0.33127593994140625, NFound: 10, Coef: 10
Round: 12, Attack Type: NS Attack, Error: 0, Time: 26.491455078125, NFound: 10, Coef: 10
Round: 12, Attack Type: Multi Attack, Error: 0, Time: 0.4223461151123047, NFound: 10, Coef: 10
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.3968088626861572, NFound: 10, Coef: 10
Round: 13, Attack Type: NS Attack, Error: 0, Time: 37.65026926994324, NFound: 10, Coef: 10
Round: 13, Attack Type: Multi Attack, Error: 0, Time: 0.4423089027404785, NFound: 10, Coef: 10
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.4214470386505127, NFound: 10, Coef: 10
Round: 14, Attack Type: NS Attack, Error: 0, Time: 44.27944231033325, NFound: 10, Coef: 10
Round: 14, Attack Type: Multi Attack, Error: 0, Time: 0.4746530055999756, NFound: 10, Coef: 10
Round: 14, Attack Type: Statistical Attack, Error: 0, Time: 0.7243869304656982, NFound: 10, Coef: 10
Round: 15, Attack Type: NS Attack, Error: 0, Time: 53.45571827888489, NFound: 10, Coef: 10
Round: 15, Attack Type: Multi Attack, Error: 0, Time: 0.5360617637634277, NFound: 10, Coef: 10
Round: 15, Attack Type: Statistical Attack, Error: 0, Time: 0.5283591747283936, NFound: 10, Coef: 10
Round: 16, Attack Type: NS Attack, Error: 0, Time: 64.93489193916321, NFound: 10, Coef: 10
Round: 16, Attack Type: Multi Attack, Error: 0, Time: 0.57955002784729, NFound: 10, Coef: 10
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.5676181316375732, NFound: 10, Coef: 10
