Round: 1, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 2, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 3, Attack Type: Statistical Attack, Error: 5, Time: None, NFound: None, Coef: None
Round: 4, Attack Type: Statistical Attack, Error: 0, Time: 0.09882688522338867, NFound: 3, Coef: 3
Round: 5, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 6, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 7, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 8, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 9, Attack Type: Statistical Attack, Error: 0, Time: 0.0871882438659668, NFound: 5, Coef: 5
Round: 10, Attack Type: Statistical Attack, Error: 0, Time: 0.10759806632995605, NFound: 5, Coef: 7
Round: 11, Attack Type: Statistical Attack, Error: 0, Time: 0.12180900573730469, NFound: 5, Coef: 6
Round: 12, Attack Type: Statistical Attack, Error: 0, Time: 0.1610398292541504, NFound: 4, Coef: 8
Round: 13, Attack Type: Statistical Attack, Error: 0, Time: 0.11499309539794922, NFound: 4, Coef: 6
Round: 14, Attack Type: Statistical Attack, Error: 0, Time: 0.1407930850982666, NFound: 4, Coef: 8
Round: 15, Attack Type: Statistical Attack, Error: 0, Time: 0.14390993118286133, NFound: 1, Coef: 7
Round: 16, Attack Type: Statistical Attack, Error: 0, Time: 0.1392221450805664, NFound: 2, Coef: 8
Round: 17, Attack Type: Statistical Attack, Error: 4, Time: None, NFound: None, Coef: None
Round: 18, Attack Type: Statistical Attack, Error: 0, Time: 0.14888906478881836, NFound: 0, Coef: 7
Round: 19, Attack Type: Statistical Attack, Error: 0, Time: 0.4299137592315674, NFound: 4, Coef: 8
Round: 20, Attack Type: Statistical Attack, Error: 0, Time: 0.17989182472229004, NFound: 4, Coef: 6
Round: 21, Attack Type: Statistical Attack, Error: 0, Time: 0.19292593002319336, NFound: 4, Coef: 8
Round: 22, Attack Type: Statistical Attack, Error: 0, Time: 0.22368884086608887, NFound: 1, Coef: 6
Round: 23, Attack Type: Statistical Attack, Error: 0, Time: 0.21173477172851562, NFound: 10, Coef: 10
Round: 24, Attack Type: Statistical Attack, Error: 0, Time: 0.2245340347290039, NFound: 3, Coef: 6
Round: 25, Attack Type: Statistical Attack, Error: 0, Time: 0.23478007316589355, NFound: 1, Coef: 8
Round: 26, Attack Type: Statistical Attack, Error: 0, Time: 0.24146795272827148, NFound: 1, Coef: 8
Round: 27, Attack Type: Statistical Attack, Error: 0, Time: 0.2682819366455078, NFound: 3, Coef: 8
Round: 28, Attack Type: Statistical Attack, Error: 0, Time: 0.27503013610839844, NFound: 6, Coef: 8
Round: 29, Attack Type: Statistical Attack, Error: 0, Time: 0.28572988510131836, NFound: 2, Coef: 8
Round: 30, Attack Type: Statistical Attack, Error: 0, Time: 0.287351131439209, NFound: 2, Coef: 8
Round: 31, Attack Type: Statistical Attack, Error: 0, Time: 0.2904689311981201, NFound: 3, Coef: 8
Round: 32, Attack Type: Statistical Attack, Error: 0, Time: 0.33544206619262695, NFound: 4, Coef: 6
Round: 33, Attack Type: Statistical Attack, Error: 0, Time: 0.34934210777282715, NFound: 8, Coef: 8
Round: 34, Attack Type: Statistical Attack, Error: 0, Time: 0.35103917121887207, NFound: 3, Coef: 8
Round: 35, Attack Type: Statistical Attack, Error: 0, Time: 0.35420703887939453, NFound: 1, Coef: 7
Round: 36, Attack Type: Statistical Attack, Error: 0, Time: 0.3769683837890625, NFound: 2, Coef: 8
Round: 37, Attack Type: Statistical Attack, Error: 0, Time: 0.6583080291748047, NFound: 2, Coef: 8
Round: 38, Attack Type: Statistical Attack, Error: 0, Time: 0.42389583587646484, NFound: 2, Coef: 8
Round: 39, Attack Type: Statistical Attack, Error: 0, Time: 0.44126391410827637, NFound: 1, Coef: 8
Round: 40, Attack Type: Statistical Attack, Error: 0, Time: 0.463655948638916, NFound: 1, Coef: 8
Round: 41, Attack Type: Statistical Attack, Error: 0, Time: 0.4565470218658447, NFound: 1, Coef: 8
Round: 42, Attack Type: Statistical Attack, Error: 0, Time: 0.497204065322876, NFound: 1, Coef: 8
Round: 43, Attack Type: Statistical Attack, Error: 0, Time: 0.4933280944824219, NFound: 1, Coef: 7
Round: 44, Attack Type: Statistical Attack, Error: 0, Time: 0.5149319171905518, NFound: 1, Coef: 8
Round: 45, Attack Type: Statistical Attack, Error: 0, Time: 0.5161647796630859, NFound: 1, Coef: 8
Round: 46, Attack Type: Statistical Attack, Error: 0, Time: 0.5505709648132324, NFound: 2, Coef: 8
Round: 47, Attack Type: Statistical Attack, Error: 0, Time: 0.563072919845581, NFound: 1, Coef: 7
Round: 48, Attack Type: Statistical Attack, Error: 0, Time: 0.583914041519165, NFound: 1, Coef: 8
Round: 49, Attack Type: Statistical Attack, Error: 0, Time: 0.8440589904785156, NFound: 1, Coef: 8
